sender	recipient	total
005674	010514	0.267857142857
028584	016777	0.267857142857
028584	008511	0.267857142857
028584	037524	0.267857142857
023396	010514	0.267857142857
023396	005593	0.267857142857
023396	027311	0.267857142857
023396	027276	0.267857142857
028584	008815	0.267857142857
023396	005674	0.267857142857
002885	038992	0.267857142857
005674	023396	0.267857142857
023396	024113	0.267857142857
002885	003779	0.267857142857
023396	014352	0.267857142857
005674	027276	0.267857142857
005674	027311	0.267857142857
005674	024113	0.267857142857
021781	019086	0.267857142857
002885	003328	0.267857142857
038570	037294	0.267857142857
038570	036681	0.267857142857
038570	027359	0.267857142857
022333	034449	0.267857142857
010142	005942	0.267857142857
005582	025616	0.267857142857
032089	015336	0.267857142857
038570	005585	0.267857142857
005582	013702	0.267857142857
005582	008049	0.267857142857
039082	035420	0.267857142857
039082	031225	0.267857142857
005582	005240	0.267857142857
038570	003173	0.267857142857
021781	023517	0.267857142857
001757	037779	0.267857142857
032089	014427	0.267857142857
021781	020750	0.267857142857
021781	007053	0.267857142857
021781	006535	0.267857142857
010142	014034	0.267857142857
001757	033067	0.267857142857
011906	037200	0.267857142857
000178	036153	0.267857142857
038570	037071	0.267857142857
010142	004791	0.267857142857
038570	039692	0.267857142857
036704	035723	0.267857142857
005582	035005	0.267857142857
036704	024417	0.267857142857
036704	013187	0.267857142857
022333	004737	0.267857142857
025412	032145	0.267857142857
036704	000700	0.267857142857
022333	011465	0.267857142857
025412	024175	0.267857142857
025412	004399	0.267857142857
022333	019261	0.267857142857
016659	036213	0.267857142857
016659	030911	0.267857142857
016659	026273	0.267857142857
032089	037670	0.267857142857
016659	016659	0.267857142857
016659	008891	0.267857142857
036704	035221	0.267857142857
015419	005484	0.267832167832
015419	010679	0.267832167832
015419	009699	0.267832167832
015419	009668	0.267832167832
015419	009175	0.267832167832
015419	015419	0.267832167832
015419	020269	0.267832167832
018176	007486	0.266666666667
030054	000440	0.266666666667
019252	034785	0.266666666667
019252	018797	0.266666666667
019252	010266	0.266666666667
019252	008941	0.266666666667
018176	014902	0.266666666667
018176	017808	0.266666666667
018176	018870	0.266666666667
018176	020427	0.266666666667
030054	025852	0.266666666667
018176	039214	0.266666666667
018190	035930	0.266666666667
030054	030054	0.266666666667
001323	035325	0.266666666667
018190	015514	0.266666666667
018190	036396	0.266666666667
001323	032709	0.266666666667
018190	018190	0.266666666667
001323	024756	0.266666666667
001323	003792	0.266666666667
001323	001323	0.266666666667
001665	006256	0.266666666667
018190	001115	0.266666666667
001665	038357	0.266666666667
018190	037503	0.266666666667
029624	024804	0.265151515152
029624	013880	0.265151515152
029624	033539	0.265151515152
030551	037619	0.264957264957
030551	039712	0.264957264957
030551	001214	0.264957264957
030551	023147	0.264957264957
030551	021230	0.264957264957
030551	012711	0.264957264957
030551	013473	0.264957264957
030551	030551	0.264957264957
039299	007291	0.2625
034910	015382	0.258741258741
010855	032483	0.257575757576
021055	003522	0.257575757576
021055	005957	0.257575757576
025874	012761	0.257575757576
008327	022553	0.257575757576
021055	005330	0.257575757576
008327	009808	0.257575757576
008327	008475	0.257575757576
025874	031542	0.257575757576
021055	021055	0.257575757576
021055	025030	0.257575757576
021055	029003	0.257575757576
010855	038570	0.257575757576
021055	033831	0.257575757576
021055	035046	0.257575757576
025874	034294	0.257575757576
008327	033616	0.257575757576
021055	011822	0.257575757576
019325	038384	0.257575757576
001618	001618	0.257575757576
001618	029376	0.257575757576
019325	000257	0.257575757576
001618	023969	0.257575757576
019325	001746	0.257575757576
009287	013468	0.257575757576
019325	003082	0.257575757576
001618	020653	0.257575757576
019325	007954	0.257575757576
019325	017691	0.257575757576
001618	004836	0.257575757576
019325	022228	0.257575757576
019325	024524	0.257575757576
019325	026494	0.257575757576
019325	037575	0.257575757576
029809	003984	0.253968253968
031663	014828	0.253968253968
029809	007867	0.253968253968
000143	004869	0.253968253968
006073	024377	0.253968253968
006073	032141	0.253968253968
006073	035679	0.253968253968
006073	030644	0.253968253968
006073	026630	0.253968253968
006073	026037	0.253968253968
033410	023932	0.253968253968
037662	035980	0.253968253968
031663	035289	0.253968253968
033410	024861	0.253968253968
037662	028645	0.253968253968
017514	014175	0.253968253968
037656	023981	0.253968253968
010376	000423	0.253968253968
029809	032633	0.253968253968
031663	023877	0.253968253968
006073	031315	0.253968253968
019439	038337	0.253968253968
019439	027692	0.253968253968
038316	029018	0.253968253968
038316	030713	0.253968253968
025821	035743	0.253846153846
002452	029192	0.253246753247
002452	012137	0.253246753247
002452	020719	0.253246753247
002452	024246	0.253246753247
002452	021692	0.253246753247
002452	019305	0.253246753247
000143	037553	0.251165501166
032298	019172	0.251165501166
010409	030744	0.25
015092	009694	0.25
024866	039189	0.25
024866	016318	0.25
007313	008243	0.25
000600	010960	0.25
038110	000776	0.25
010216	031833	0.25
006536	020530	0.25
010421	017593	0.25
010569	030595	0.25
006536	012951	0.25
024866	039672	0.25
037913	003013	0.25
002347	023361	0.25
000734	000612	0.25
010409	022632	0.25
031411	023272	0.25
024866	035654	0.25
010569	015155	0.25
028679	037996	0.25
038110	021010	0.25
010184	033033	0.25
037913	003422	0.25
037913	023629	0.25
016215	004347	0.25
010569	025933	0.25
010216	001808	0.25
038124	020262	0.25
038124	022316	0.25
034604	036336	0.25
038124	027097	0.25
010216	007214	0.25
024866	020613	0.25
015092	020346	0.25
010184	023162	0.25
028662	022102	0.25
034468	009503	0.25
010569	001844	0.25
028662	003048	0.25
024866	029839	0.25
028662	000934	0.25
033492	009665	0.25
038124	027452	0.25
000600	034746	0.25
000600	037242	0.25
031411	022078	0.25
004988	039417	0.25
010241	033574	0.25
000600	039234	0.25
031411	021565	0.25
028939	032020	0.25
003633	026274	0.25
028939	016041	0.25
028939	012836	0.25
031277	002726	0.25
031277	024309	0.25
031277	025379	0.25
028485	000977	0.25
024858	022746	0.25
033361	034656	0.25
031277	035108	0.25
028635	032859	0.25
003633	030215	0.25
015198	003101	0.25
015202	016960	0.25
022945	003647	0.25
028635	033539	0.25
031411	033039	0.25
034468	026019	0.25
038124	030587	0.25
038124	036898	0.25
029026	032478	0.25
024801	039324	0.25
034468	009743	0.25
028694	007264	0.25
033492	033227	0.25
010391	013634	0.25
038124	037772	0.25
010241	001427	0.25
028694	026717	0.25
028694	031269	0.25
038152	005136	0.25
000600	020151	0.25
015632	035523	0.25
038152	028398	0.25
033361	025873	0.25
033361	033361	0.25
010241	002400	0.25
022945	036694	0.25
038152	031007	0.25
038124	028655	0.25
028974	002718	0.25
016215	028608	0.25
028456	033104	0.25
024866	010795	0.25
031411	031299	0.25
028456	028096	0.25
029026	008539	0.25
007410	032810	0.25
000734	022984	0.25
037810	027333	0.25
034468	004388	0.25
037810	025146	0.25
007307	008572	0.25
028456	036031	0.25
010184	017012	0.25
010170	004522	0.25
031275	010742	0.25
007410	021873	0.25
007410	011020	0.25
028460	010134	0.25
000734	028508	0.25
031275	026626	0.25
029018	037163	0.25
029018	034740	0.25
029018	029018	0.25
031593	007087	0.25
029026	008892	0.25
024801	011149	0.25
016270	028712	0.25
010768	024337	0.25
010768	023769	0.25
022743	015944	0.25
024866	003818	0.25
022743	023599	0.25
007307	004078	0.25
000734	018176	0.25
037849	018747	0.25
037849	027665	0.25
037849	028939	0.25
003633	003702	0.25
037849	032810	0.25
016328	034651	0.25
016328	017446	0.25
016328	016950	0.25
016328	016538	0.25
031593	020357	0.25
015056	028872	0.25
031593	018693	0.25
031593	017253	0.25
007412	037973	0.25
029018	023037	0.25
031411	007067	0.25
016260	022621	0.25
037913	000243	0.25
028464	014870	0.25
028464	015540	0.25
015202	020268	0.25
028662	025276	0.25
028464	021394	0.25
010513	036319	0.25
038124	002540	0.25
028464	021572	0.25
024866	003475	0.25
038416	009971	0.25
031275	029419	0.25
031275	030052	0.25
007307	031348	0.25
028464	026043	0.25
002367	002367	0.25
028974	027486	0.25
028974	012451	0.25
038124	006349	0.25
002367	007412	0.25
038124	011365	0.25
028974	004844	0.25
010184	014573	0.25
033361	005884	0.25
016260	015102	0.25
002354	026095	0.25
031411	012625	0.25
033492	036365	0.25
015064	009694	0.25
015064	010458	0.25
016260	005998	0.25
003633	009218	0.25
015064	011597	0.25
016260	000747	0.25
015064	014934	0.25
010158	036925	0.25
024858	006571	0.25
015064	021121	0.25
015064	036753	0.25
031411	005775	0.25
000665	032607	0.25
010170	015032	0.25
028460	022801	0.25
007410	004349	0.25
024866	010898	0.25
002354	012735	0.25
010170	024305	0.25
003576	037884	0.25
028635	017609	0.25
015819	001801	0.25
004891	013513	0.25
010717	001844	0.25
037972	029292	0.25
000711	037110	0.25
000711	033715	0.25
033407	003702	0.25
002348	024296	0.25
007385	025151	0.25
015506	008802	0.25
004891	023834	0.25
015506	002873	0.25
004891	015056	0.25
002348	032491	0.25
037972	012445	0.25
010311	019708	0.25
010311	023651	0.25
004891	006571	0.25
015449	035966	0.25
000711	004539	0.25
000711	002426	0.25
037996	018352	0.25
010311	035002	0.25
031322	002423	0.25
033393	038932	0.25
037996	028679	0.25
007385	031624	0.25
037972	009591	0.25
010717	003591	0.25
002348	038878	0.25
002347	031001	0.25
016015	037644	0.25
010717	002988	0.25
016015	034612	0.25
016015	029221	0.25
028738	015407	0.25
016015	025128	0.25
022878	001543	0.25
015862	023574	0.25
028738	019375	0.25
015863	000245	0.25
022878	005228	0.25
004891	023896	0.25
002347	035074	0.25
028608	004347	0.25
002348	012769	0.25
003541	028484	0.25
015863	036407	0.25
028561	023006	0.25
037972	004153	0.25
022878	019151	0.25
028597	021007	0.25
022903	022903	0.25
028561	026799	0.25
031322	023550	0.25
015449	035197	0.25
015956	026982	0.25
015903	033539	0.25
028830	038923	0.25
010635	024107	0.25
010635	029545	0.25
031490	024657	0.25
031490	013791	0.25
031490	000434	0.25
004886	037493	0.25
010635	033032	0.25
004886	001667	0.25
002354	010855	0.25
004886	032412	0.25
004886	022373	0.25
033393	034703	0.25
004967	016772	0.25
007385	017115	0.25
003576	008859	0.25
003576	022405	0.25
004886	015175	0.25
004967	017657	0.25
004886	014649	0.25
000685	032919	0.25
007327	003923	0.25
004886	014081	0.25
003576	025471	0.25
031490	029984	0.25
007385	019416	0.25
015929	002115	0.25
015929	010016	0.25
015449	031702	0.25
031322	031322	0.25
015449	021457	0.25
031322	023598	0.25
022897	027750	0.25
031322	027766	0.25
015956	018596	0.25
015956	012686	0.25
015956	002359	0.25
037996	039638	0.25
015951	017315	0.25
015951	004578	0.25
022897	026877	0.25
015951	003013	0.25
022897	003031	0.25
015941	032018	0.25
031322	027852	0.25
015941	011742	0.25
015941	008432	0.25
028837	035257	0.25
015929	025855	0.25
028837	021024	0.25
015929	018539	0.25
031525	015544	0.25
010290	039499	0.25
015202	021890	0.25
016101	005454	0.25
016101	028676	0.25
028635	002191	0.25
028898	015042	0.25
002358	030438	0.25
028722	010168	0.25
016101	020534	0.25
004988	032536	0.25
003541	007372	0.25
004988	003721	0.25
003541	010712	0.25
003541	017543	0.25
028722	012655	0.25
023097	026676	0.25
007372	000713	0.25
006517	031455	0.25
038172	025182	0.25
038172	030291	0.25
016101	003013	0.25
007372	019762	0.25
010259	010259	0.25
028722	015251	0.25
028722	018168	0.25
028722	020910	0.25
015569	007745	0.25
033409	011942	0.25
023097	033028	0.25
028738	003614	0.25
015202	034475	0.25
015819	010891	0.25
015819	016050	0.25
028485	020539	0.25
015835	012346	0.25
028485	022990	0.25
031572	031028	0.25
015202	023944	0.25
015835	014473	0.25
033393	009597	0.25
015835	014993	0.25
016117	018361	0.25
015202	036529	0.25
015855	029851	0.25
010259	000132	0.25
010259	000354	0.25
031572	030573	0.25
031572	020427	0.25
015835	027807	0.25
015855	002362	0.25
002358	007412	0.25
002358	020983	0.25
015855	004370	0.25
038172	022552	0.25
028898	035488	0.25
006517	025286	0.25
037926	007090	0.25
038033	032886	0.25
006517	006517	0.25
007338	009774	0.25
010283	013460	0.25
010283	013803	0.25
006517	010476	0.25
010283	023331	0.25
002836	038385	0.25
024940	014576	0.25
022936	028096	0.25
010283	036049	0.25
022936	001203	0.25
028608	020718	0.25
010717	024312	0.25
010259	020265	0.25
010717	022927	0.25
007338	002785	0.25
010717	021773	0.25
028608	016215	0.25
028608	014127	0.25
033407	031616	0.25
010717	017073	0.25
028738	002479	0.25
010290	036225	0.25
010717	015155	0.25
010717	014451	0.25
028522	025749	0.25
015290	030823	0.25
028522	016980	0.25
028522	016467	0.25
007338	036630	0.25
000733	034073	0.25
010717	037672	0.25
038033	031167	0.25
010717	034734	0.25
038193	011121	0.25
000733	030279	0.25
037926	016215	0.25
038033	012393	0.25
016088	002842	0.25
028722	029290	0.25
038193	011732	0.25
038033	001293	0.25
022936	029903	0.25
015290	003446	0.25
024940	033602	0.25
038193	013541	0.25
037926	024019	0.25
015290	012454	0.25
002836	039447	0.25
015290	024438	0.25
016073	007412	0.25
007338	036405	0.25
002354	002354	0.25
011119	031253	0.25
010768	034471	0.25
029033	003669	0.25
013141	013141	0.25
007014	013354	0.25
000170	019325	0.25
000170	014974	0.25
023809	002463	0.25
039203	000827	0.25
039203	002767	0.25
039203	010476	0.25
039203	012990	0.25
039203	016098	0.25
039203	028858	0.25
023809	009073	0.25
000170	014357	0.25
023809	012210	0.25
013094	027206	0.25
007014	003955	0.25
013094	016094	0.25
024348	038124	0.25
013094	007906	0.25
024348	035280	0.25
024348	030587	0.25
024348	024078	0.25
024348	024016	0.25
007000	002740	0.25
023811	012711	0.25
006677	026082	0.25
006677	026194	0.25
007014	023947	0.25
013141	033057	0.25
013141	035224	0.25
013189	001984	0.25
029997	037247	0.25
006677	020450	0.25
029997	038910	0.25
034144	008254	0.25
000170	030883	0.25
011718	024638	0.25
034140	035824	0.25
011718	024719	0.25
013189	026556	0.25
013189	015558	0.25
007014	033523	0.25
013189	002520	0.25
011718	033711	0.25
011770	028395	0.25
000170	022454	0.25
029999	010540	0.25
013172	005050	0.25
024361	037823	0.25
013172	000215	0.25
011770	022327	0.25
011770	022536	0.25
024361	025243	0.25
024361	022957	0.25
029999	016976	0.25
